Movie,Distributor,Genre,Gross,Tickets Sold,rank,releaseYear,radius,x,y
Unfinished Business,20th Century Fox,Comedy,10219501.0,1212278.0,135.0,2015.0,5,322.6085897532506,115.16051089635579
Dil Dhadakne Do,Eros Entertainment,Drama,3066100.0,363712.0,186.0,2015.0,3,371.8004043020143,124.11402313458092
Baahubali: The Beginning,Bluesky Cinemas,Action,6738000.0,799288.0,153.0,2015.0,5,396.487571143468,167.59440714096047
Paddington,Weinstein Co.,Adventure,76223578.0,9041942.0,38.0,2015.0,17,406.8322289861502,211.38924763750566
Monkey Kingdom,Walt Disney,Documentary,16432322.0,1949267.0,115.0,2015.0,7,409.65657143497606,253.2941768193067
Crimson Peak,Universal,Horror,31090320.0,3688057.0,84.0,2015.0,13,398.44515390612185,293.7701464431922
Night at the Museum: Secret...,20th Century Fox,Adventure,44392039.0,5265960.0,63.0,2015.0,15,386.97057648520683,332.0889939338387
Spectre,Sony Pictures,Action,197102585.0,23381090.0,11.0,2015.0,20,378.8659807628876,371.25933383762003
Mistress America,Fox Searchlight,Comedy,2500431.0,296611.0,196.0,2015.0,3,344.71561855996254,400.5638174776542
Ted 2,Universal,Comedy,81476385.0,9665052.0,35.0,2015.0,17,303.7513428435761,419.1898238942716
90 Minutes in Heaven,Samuel Goldwyn Films,Drama,4816142.0,571309.0,166.0,2015.0,5,259.3101109669778,426.2592587578532
Terminator: Genisys,Paramount Pictures,Action,89760956.0,10647800.0,32.0,2015.0,17,214.86327739686448,433.29338881000973
Magic Mike XXL,Warner Bros.,Comedy,66013057.0,7830730.0,43.0,2015.0,17,178.44720182146648,416.7443876411506
The Hunger Games: Mockingja...,Lionsgate,Thriller/Suspense,274185395.0,32524957.0,8.0,2015.0,22,145.2570145924543,394.41925669633605
Get Hard,Warner Bros.,Comedy,90411453.0,10724964.0,31.0,2015.0,17,118.51179369123346,364.6754647567582
Dilwale,UTV Communications,Romantic Comedy,4704632.0,558082.0,168.0,2015.0,5,87.93200174453955,331.66218978294023
Daddy's Home,Paramount Pictures,Comedy,93889861.0,11137587.0,29.0,2015.0,20,100.34618432907052,288.40842612290794
Foxcatcher,Sony Pictures Cla...,Drama,4153511.0,492705.0,173.0,2015.0,3,92.32908340011252,244.1283392587779
Blackhat,Universal,Thriller/Suspense,8005980.0,949701.0,143.0,2015.0,5,95.01324420610024,194.20043843401263
A Walk in the Woods,Broad Green Pictures,Adventure,29499394.0,3499334.0,85.0,2015.0,13,117.52399014539813,155.23550141037066
The Divergent Serires: Insu...,Lionsgate,Action,130179072.0,15442357.0,22.0,2015.0,20,137.96289347861267,120.85162102238198
San Andreas,Warner Bros.,Adventure,155190832.0,18409351.0,20.0,2015.0,20,172.60015973725717,100.84512742335852
Max,Warner Bros.,Adventure,42656255.0,5060053.0,67.0,2015.0,15,204.5204224807609,76.73917740296551
The Gunman,Open Road,Thriller/Suspense,10664749.0,1265094.0,134.0,2015.0,5,245.28896800168107,57.68856859094427
Pawn Sacrifice,Bleecker Street,Drama,2436308.0,289004.0,197.0,2015.0,3,294.8658313608151,51.19745008411107
Love the Coopers,CBS Films,Comedy,26193757.0,3107207.0,95.0,2015.0,9,337.6580951556135,70.63509807239367
The Interview,Sony Pictures,Comedy,2552397.0,302775.0,194.0,2015.0,3,384.3819091134594,75.72284897358765
Mission: Impossible鈥擱ogue N...,Paramount Pictures,Action,195042377.0,23136699.0,12.0,2015.0,20,414.30379555856575,109.33357213697946
Straight Outta Compton,Universal,Drama,161197785.0,19121920.0,19.0,2015.0,20,434.6609129586876,143.76593730636125
Spotlight,Open Road,Drama,27108972.0,3215773.0,92.0,2015.0,9,439.9724809082076,185.42871740944165
Jurassic World,Universal,Action,652270625.0,77374926.0,2.0,2015.0,25,443.5417131112895,227.27678285433984
Black Mass,Warner Bros.,Drama,62575678.0,7422974.0,46.0,2015.0,17,449.4108969649616,266.84384846314884
Wild,Fox Searchlight,Drama,18137709.0,2151567.0,109.0,2015.0,9,438.1994794361074,307.3198180870343
Hot Pursuit,Warner Bros.,Comedy,34580201.0,4102040.0,74.0,2015.0,13,424.13016237873245,346.89322225623687
The Lazarus Effect,Lionsgate,Horror,25801570.0,3060684.0,96.0,2015.0,9,417.2427308892268,388.3246509967156
Run All Night,Warner Bros.,Action,26461644.0,3138985.0,94.0,2015.0,9,387.2634295936779,420.5308847695537
Grandma,Sony Pictures Cla...,Comedy,6928220.0,821852.0,151.0,2015.0,5,350.80470935649447,450.19166221497466
Phoenix,IFC Films,Drama,3166858.0,375665.0,184.0,2015.0,3,302.8012490999797,464.1797930193819
Paper Towns,20th Century Fox,Drama,32000304.0,3796003.0,82.0,2015.0,13,258.3600172233814,471.2492278829635
The Boy Next Door,Universal,Thriller/Suspense,36006065.0,4271182.0,72.0,2015.0,13,218.404556084226,473.1363222519444
Rock the Kasbah,Open Road,Comedy,3020665.0,358323.0,189.0,2015.0,3,174.90712074627055,461.6049251544377
The Walk,Sony Pictures,Drama,10161183.0,1205360.0,136.0,2015.0,5,131.2726298425379,437.1911748572779
Captive,Paramount Pictures,Drama,2583301.0,306441.0,193.0,2015.0,3,94.84049899590408,402.9464695442846
A Most Violent Year,A24,Drama,5463088.0,648053.0,162.0,2015.0,5,56.65333812847874,370.6704607314623
Still Alice,Sony Pictures Cla...,Drama,18656400.0,2213096.0,107.0,2015.0,9,41.242478306884635,326.26882337922973
American Sniper,Warner Bros.,Drama,347897084.0,41268930.0,6.0,2015.0,22,60.34880509422953,288.8663063958075
Learning to Drive,Broad Green Pictures,Drama,3447633.0,408971.0,182.0,2015.0,3,42.4483529669244,247.57982175933043
The Theory of Everything,Focus Features,Drama,11121187.0,1319239.0,133.0,2015.0,5,45.13251377291212,197.65192093456514
Big Hero 6,Walt Disney,Adventure,11320792.0,1342917.0,132.0,2015.0,5,67.08380746331028,152.7281999698244
Penguins of Madagascar,20th Century Fox,Adventure,9322689.0,1105894.0,137.0,2015.0,5,94.12894669401885,110.67394401407611
Fifty Shades of Grey,Universal,Drama,166167230.0,19711415.0,17.0,2015.0,20,128.7499816940713,81.92704965094285
Sicario,Lionsgate,Thriller/Suspense,46823967.0,5554444.0,60.0,2015.0,15,163.38724795271582,61.92055605191939
Hot Tub Time Machine 2,Paramount Pictures,Comedy,12314651.0,1460812.0,126.0,2015.0,7,196.108909861935,35.5901014052796
Mr. Turner,Sony Pictures Cla...,Drama,2995728.0,355365.0,190.0,2015.0,3,234.7364147193752,8.81481674781179
Insidious Chapter 3,Focus Features,Horror,52218558.0,6194372.0,55.0,2015.0,15,279.73641466537845,8.817021222951098
Entourage,Warner Bros.,Comedy,32363404.0,3839075.0,81.0,2015.0,13,319.45983271415366,13.512770207110918
Pixels,Sony Pictures,Adventure,78765986.0,9343533.0,37.0,2015.0,17,354.78163821095427,32.28429269321171
Strange Magic,Walt Disney,Adventure,12429583.0,1474446.0,125.0,2015.0,7,396.73827188973485,30.37618097095401
True Story,Fox Searchlight,Drama,4719695.0,559869.0,167.0,2015.0,5,432.22445480149685,61.19388403839514
Space Station,IMAX Films,Documentary,3201391.0,379761.0,183.0,2015.0,3,458.92024446821927,103.47076677672055
The Loft,Open Road,Thriller/Suspense,6002684.0,712062.0,158.0,2015.0,5,479.34247310712885,149.1099229632683
Dragon Ball Z: Resurrection...,FUNimation,Action,8008363.0,949983.0,142.0,2015.0,5,485.0348158370124,198.7848385066846
The Water Diviner,Warner Bros.,Drama,4200117.0,498234.0,172.0,2015.0,3,490.49591453373836,248.48570772468338
It Follows,RADiUS-TWC,Horror,14674077.0,1740697.0,118.0,2015.0,7,481.00478127621625,294.51741841946375
Avengers: Age of Ultron,Walt Disney,Action,459005868.0,54449094.0,3.0,2015.0,25,469.7933637473621,334.9933880433492
The Hateful Eight,Weinstein Co.,Western,29045855.0,3445534.0,86.0,2015.0,13,456.1920214382633,372.6099201454811
Spy!,20th Century Fox,Comedy,110825712.0,13146585.0,26.0,2015.0,20,451.68853964898744,412.3555947752275
Aloha,Sony Pictures,Drama,21052030.0,2497275.0,103.0,2015.0,9,424.3366959466289,444.2284146392079
We Are Your Friends,Warner Bros.,Drama,3591417.0,426028.0,179.0,2015.0,3,392.07979954243297,478.41163617213215
Far from the Madding Crowd,Fox Searchlight,Drama,12236500.0,1451542.0,128.0,2015.0,7,348.9794387991856,497.1562061539146
Un gallo con muchos huevos,Lionsgate,Adventure,9080818.0,1077202.0,139.0,2015.0,5,305.14939463174335,514.1246247095744
Ricki and the Flash,Sony Pictures,Drama,26839498.0,3183808.0,93.0,2015.0,9,258.1575567681065,513.2487399011293
I'll See You in My Dreams,Bleecker Street,Romantic Comedy,7449681.0,883710.0,146.0,2015.0,5,211.3576597034381,517.581133550885
Hitman: Agent 47,20th Century Fox,Action,22467450.0,2665178.0,100.0,2015.0,9,165.42151255593413,507.637774699729
No Escape,Weinstein Co.,Thriller/Suspense,27288872.0,3237114.0,91.0,2015.0,9,128.25046969904014,484.0939098315526
The Transporter Refueled,EuropaCorp,Action,16029670.0,1901502.0,116.0,2015.0,7,90.77319851422831,461.0406205968236
Selma,Paramount Pictures,Drama,52076908.0,6177569.0,56.0,2015.0,15,60.45516685303983,431.97488550907514
Unbroken,Universal,Drama,53371650.0,6331157.0,53.0,2015.0,15,29.543842071471175,406.5880779065352
The Imitation Game,Weinstein Co.,Drama,60653053.0,7194905.0,47.0,2015.0,17,11.65356027965663,370.81185930521474
Birdman or (The Unexpected ...,Fox Searchlight,Black Comedy,18067553.0,2143245.0,110.0,2015.0,9,-2.4736215550171323,331.25907516288083
The Woman in Black 2: Angel...,Relativity,Horror,11473908.0,1361080.0,131.0,2015.0,5,10.580642225205395,286.1083697735254
The Green Inferno,High Top Releasing,Horror,7192291.0,853178.0,147.0,2015.0,5,-6.852203755156438,239.245848703645
Trumbo,Bleecker Street,Drama,7015228.0,832174.0,149.0,2015.0,5,-4.168042949168694,189.3179478788797
Me and Earl and the Dying Girl,Fox Searchlight,Drama,6758416.0,801710.0,152.0,2015.0,5,17.783250741229438,144.39422691413893
Meru,Music Box Films,Documentary,2334228.0,276895.0,199.0,2015.0,3,44.82838997193801,102.3399709583907
Southpaw,Weinstein Co.,Drama,52421953.0,6218499.0,54.0,2015.0,15,75.71524270197449,69.61379903998511
Unfriended,Universal,Horror,32789645.0,3889638.0,80.0,2015.0,13,108.86071608947378,47.22233651699264
The Big Short,Paramount Pictures,Drama,33055481.0,3921172.0,79.0,2015.0,13,143.4979823481183,27.215842917969212
The Wedding Ringer,Sony Pictures,Comedy,64460211.0,7646526.0,45.0,2015.0,17,173.17944803054505,0.4014700007644194
The Gift,STX Entertainment,Thriller/Suspense,43787265.0,5194218.0,64.0,2015.0,15,204.48405386394356,-24.49876400648037
Scouts Guide to the Zombie ...,Paramount Pictures,Comedy,3703046.0,439269.0,176.0,2015.0,3,246.8394032059452,-39.698250251646755
A La Mala,Lionsgate,Romantic Comedy,3629842.0,430586.0,177.0,2015.0,3,296.38722937301543,-32.98908323048897
Love & Mercy,Roadside Attractions,Drama,12551031.0,1488853.0,124.0,2015.0,7,342.0578163298523,-21.889646892638325
Focus,Warner Bros.,Comedy,53862963.0,6389438.0,52.0,2015.0,15,382.018012424873,-8.959730881793803
Home,20th Century Fox,Adventure,177397510.0,21043595.0,15.0,2015.0,20,421.63646287214374,-3.4480719521112633
Everest,Universal,Adventure,43482270.0,5158039.0,65.0,2015.0,15,453.05657204504666,21.306255741503463
Big Eyes,Weinstein Co.,Drama,4558006.0,540688.0,170.0,2015.0,5,481.9346108920728,55.81797653820746
Spare Parts,Lionsgate,Drama,3618912.0,429289.0,178.0,2015.0,3,508.63040055879526,98.09485927653287
The Age of Adaline,Lionsgate,Drama,42629776.0,5056912.0,68.0,2015.0,15,523.5226207722906,140.55921818035668
The Man From U.N.C.L.E.,Warner Bros.,Action,45445109.0,5390878.0,61.0,2015.0,15,526.1406908733596,180.47344758474185
The Perfect Guy,Sony Pictures,Thriller/Suspense,57027435.0,6764820.0,49.0,2015.0,17,525.7121703787323,220.47115214619993
Ladrones,Lionsgate,Comedy,3063505.0,363405.0,187.0,2015.0,3,538.1160400719868,263.7278743594324
Chappie,Sony Pictures,Action,31569268.0,3744872.0,83.0,2015.0,13,521.5274860157419,305.5587227171103
Trainwreck,Universal,Romantic Comedy,110212700.0,13073867.0,27.0,2015.0,20,508.87713943184684,343.50564263569305
Wild Tales,Sony Pictures Cla...,Comedy,3107072.0,368573.0,185.0,2015.0,3,498.7120278141956,387.34250504395277
Exodus: Gods and Kings,20th Century Fox,Drama,9287173.0,1101681.0,138.0,2015.0,5,489.6532712444013,436.5150474778071
Minions,Universal,Adventure,336045770.0,39863081.0,7.0,2015.0,22,458.3604642298249,468.85326371105776
Pan,Warner Bros.,Adventure,35057457.0,4158654.0,73.0,2015.0,13,432.086504475656,499.0141496203992
Hubble 3D,Warner Bros.,Documentary,4088852.0,485036.0,174.0,2015.0,3,397.7413342839736,528.0900723831314
Paranormal Activity: The Gh...,Paramount Pictures,Horror,18297124.0,2170477.0,108.0,2015.0,9,352.5522648622424,541.010908455072
Chi-raq,Amazon Studios/Ro...,Drama,2601330.0,308580.0,192.0,2015.0,3,311.408797712677,563.7312762098561
The Danish Girl,Focus Features,Drama,6050349.0,717716.0,157.0,2015.0,5,261.53887853484446,560.1269508643239
In the Heart of the Sea,Warner Bros.,Adventure,23063385.0,2735870.0,98.0,2015.0,9,214.73898147017607,564.4593445140797
The SpongeBob Movie: Sponge...,Paramount Pictures,Adventure,162994032.0,19334997.0,18.0,2015.0,20,175.97624134238154,548.2899296271685
While We're Young,A24,Comedy,7582065.0,899414.0,145.0,2015.0,5,131.68092833231506,540.357386192668
Fantastic Four,20th Century Fox,Action,56117548.0,6656886.0,50.0,2015.0,17,96.79832082268018,511.9284626581976
Star Wars Ep. VII: The Forc...,Walt Disney,Adventure,742208942.0,88043765.0,1.0,2015.0,25,62.21185186332772,491.8342802930515
Alvin and the Chipmunks: Th...,20th Century Fox,Adventure,55575427.0,6592577.0,51.0,2015.0,15,34.822447156044376,462.6825992132124
Mortdecai,Lionsgate,Action,7696134.0,912945.0,144.0,2015.0,5,-2.753610001285665,437.9229560714168
Inside Out,Walt Disney,Adventure,356461711.0,42284900.0,4.0,2015.0,25,-19.344286204249386,396.0929493402626
Cinderella,Walt Disney,Drama,201151353.0,23861370.0,10.0,2015.0,22,-34.08794705613656,358.90929076980274
Prem Ratan Dhan Payo,Fox International,Drama,4364639.0,517751.0,171.0,2015.0,3,-46.84270126641155,315.75472849609326
Krampus,Universal,Horror,41465710.0,4918827.0,69.0,2015.0,15,-38.12004101067038,271.6082088364087
The 33,Warner Bros.,Drama,12049242.0,1429328.0,130.0,2015.0,7,-53.36139516615185,232.47125540991948
Pitch Perfect 2,Universal,Comedy,184296230.0,21861949.0,13.0,2015.0,20,-49.14732805596748,190.6831992408314
What We Do in the Shadows,Unison/Paladin,Comedy,3469224.0,411533.0,181.0,2015.0,3,-33.19434309984689,148.60586245498206
Woodlawn,Pure Flix Enterta...,Drama,14380599.0,1705883.0,120.0,2015.0,7,-10.952257688559598,107.20188152854215
The Night Before,Sony Pictures,Comedy,42884826.0,5087168.0,66.0,2015.0,15,11.729377734609159,71.85300015259963
2015 Oscar Shorts,ShortsHD,Multiple Genres,2412493.0,286179.0,198.0,2015.0,3,42.61623046464564,39.12682823419405
The Longest Ride,20th Century Fox,Drama,37446117.0,4442007.0,70.0,2015.0,15,82.08292829059286,17.50786057347139
The Second Best Exotic Mari...,Fox Searchlight,Comedy,33078266.0,3923875.0,78.0,2015.0,13,116.72019454923739,-2.4986330255520386
McFarland  USA,Walt Disney,Drama,44480275.0,5276426.0,62.0,2015.0,15,146.4016602316641,-29.31300594275683
Tanu Weds Manu Returns,Eros Entertainment,Comedy,3043479.0,361029.0,188.0,2015.0,3,178.27533217945586,-61.07885295750759
The Gambler,Paramount Pictures,Drama,6074726.0,720608.0,156.0,2015.0,5,222.9146922525439,-83.60278539092593
Concussion,Sony Pictures,Drama,17420369.0,2066473.0,114.0,2015.0,7,269.82461644571566,-80.69434728931952
Mommy,Roadside Attractions,Drama,3498695.0,415029.0,180.0,2015.0,3,316.7797639788282,-78.64151506440913
Sisters,Universal,Comedy,49123380.0,5827210.0,57.0,2015.0,15,358.0581830060471,-60.72247149022991
Bajirao Mastani,Eros Entertainment,Drama,5848971.0,693828.0,159.0,2015.0,5,401.6267442389052,-49.46278800894606
Joy,20th Century Fox,Drama,28310094.0,3358256.0,88.0,2015.0,13,444.6228748717617,-36.183753759335275
The Good Dinosaur,Walt Disney,Adventure,114766932.0,13614108.0,25.0,2015.0,20,476.0429840446647,-11.429426065720577
Inherent Vice,Warner Bros.,Comedy,6647997.0,788611.0,154.0,2015.0,5,511.8845782427936,15.780500897368682
Shaun the Sheep,Lionsgate,Adventure,19375982.0,2298455.0,106.0,2015.0,9,532.8769399105068,57.831906957236924
Creed,Warner Bros.,Drama,99385165.0,11789462.0,28.0,2015.0,20,553.4809762567586,94.43072778854693
The Peanuts Movie,20th Century Fox,Adventure,128235584.0,15211813.0,24.0,2015.0,20,562.8612255951309,133.31531242500625
War Room,Sony Pictures,Drama,66628024.0,7903680.0,42.0,2015.0,17,565.4792956962001,173.22954182939145
Room,A24,Drama,4976972.0,590388.0,165.0,2015.0,5,570.6405096048377,217.9325827884726
Irrational Man,Sony Pictures Cla...,Comedy,4030360.0,478097.0,175.0,2015.0,3,588.1048983764059,264.7833578603486
Into the Woods,Walt Disney,Musical,37130717.0,4404592.0,71.0,2015.0,13,562.3206176966321,301.66385229611564
Mad Max: Fury Road,Warner Bros.,Action,153214368.0,18174895.0,21.0,2015.0,20,548.6507042187393,339.25551979713146
Amy,A24,Documentary,8409616.0,997581.0,140.0,2015.0,5,548.6166412531404,384.2555069050671
Ex Machina,A24,Thriller/Suspense,25440971.0,3017908.0,97.0,2015.0,9,536.137079556174,429.56842492908766
Poltergeist,20th Century Fox,Horror,47425125.0,5625756.0,59.0,2015.0,15,521.0406293893301,468.7615007507172
Self/Less,Focus Features,Thriller/Suspense,12279691.0,1456665.0,127.0,2015.0,7,489.7414807780763,496.76798743167467
Vacation,Warner Bros.,Comedy,58884188.0,6985075.0,48.0,2015.0,17,460.62732453226556,527.0395236677912
The Intern,Warner Bros.,Comedy,75574886.0,8964992.0,39.0,2015.0,17,433.03853081715596,556.0025770521485
Paul Blart: Mall Cop 2,Sony Pictures,Adventure,71091594.0,8433167.0,40.0,2015.0,17,396.868003096175,573.0815970587458
Taken 3,20th Century Fox,Action,89256424.0,10587951.0,33.0,2015.0,17,358.0298290964304,582.6521895359939
The Martian,20th Century Fox,Thriller/Suspense,225345353.0,26731359.0,9.0,2015.0,22,325.81495444855153,606.3629856302091
Tomorrowland,Walt Disney,Adventure,93436322.0,11083786.0,30.0,2015.0,20,286.1771809630255,600.9920533917494
Truth,Sony Pictures Cla...,Thriller/Suspense,2517245.0,298605.0,195.0,2015.0,3,241.44699851830808,605.9124983373105
The DUFF,CBS Films,Comedy,34030343.0,4036814.0,76.0,2015.0,13,196.58940053652577,602.3353621496876
Mr. Holmes,Miramax/Roadside ...,Drama,17737646.0,2104109.0,112.0,2015.0,7,157.82666040873127,586.1659472627763
Maze Runner: The Scorch Trials,20th Century Fox,Action,81630702.0,9683357.0,34.0,2015.0,17,115.98425115471667,582.5310073981356
Goosebumps,Sony Pictures,Horror,79132868.0,9387054.0,36.0,2015.0,17,88.6037182532653,553.3709933715179
,,,,,,,50,501.7777364754979,261.6647106932794
Creed,Warner Bros.,Drama,10382416.0,1200279.0,142.0,2016.0,5,543.7777364754978,261.6647106932794
Central Intelligence,Warner Bros.,Comedy,127440871.0,14733049.0,22.0,2016.0,20,514.9682126659741,227.09577466874316
Gods of Egypt,Lionsgate,Adventure,31153464.0,3601556.0,86.0,2016.0,13,514.9682126659741,296.2336467178157
Shut In,EuropaCorp,Thriller/Suspense,6897838.0,797437.0,159.0,2016.0,5,470.4534469349921,289.64307527705313
The Man Who Knew Infinity,IFC Films,Drama,3877922.0,448314.0,183.0,2016.0,3,465.8860812903999,239.85212056569415
Norm of the North,Lionsgate,Adventure,17062499.0,1972543.0,122.0,2016.0,7,485.5196921698073,197.14941194157973
Finding Dory,Walt Disney,Adventure,486295561.0,56219140.0,1.0,2016.0,25,526.6920166839809,188.85244297095085
No Manches Frida,Lionsgate,Comedy,11528613.0,1332787.0,138.0,2016.0,5,562.9603962782867,215.49084835872407
The Danish Girl,Focus Features,Drama,5063669.0,585395.0,169.0,2016.0,5,593.3568041494626,255.19045022737143
Batman: The Killing Joke,Fathom Events,Action,3775000.0,436416.0,186.0,2016.0,3,574.1741443466739,301.3643125619268
Fences,Paramount Pictures,Drama,29743615.0,3438568.0,91.0,2016.0,9,537.9913450703297,331.3610629947284
The Lobster,A24,Romantic Comedy,9196278.0,1063153.0,150.0,2016.0,5,491.1451826566172,335.1606770682989
Fantastic Beasts and Where ...,Warner Bros.,Adventure,222675573.0,25742841.0,11.0,2016.0,20,446.7370606017147,327.8861533342746
Sully,Warner Bros.,Drama,124976335.0,14448131.0,24.0,2016.0,20,425.65459076936804,293.89307365960855
Blair Witch,Lionsgate,Horror,20777061.0,2401972.0,109.0,2016.0,9,420.5386863263691,252.20581515380002
X-Men: Apocalypse,20th Century Fox,Action,155442489.0,17970229.0,18.0,2016.0,20,430.93134783111515,211.51192633928918
Everybody Wants Some,Paramount Pictures,Comedy,3400278.0,393095.0,192.0,2016.0,3,447.41250356394335,169.6386472019889
